label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
992,forceps major of the corpus callosum,ForMajCorCal,forceps major of the corpus callosum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,FMOTCC_992,forceps major of the corpus callosum,kept_for_review_or_manual_approval,210,255,178,
994,fasciculus retroflexus,FasRet,fasciculus retroflexus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,FR_994,fasciculus retroflexus,kept_for_review_or_manual_approval,166,130,220,
995,genu of the facial nerve,Gen7,genu of the facial nerve,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,GOTFN_995,genu of the facial nerve,kept_for_review_or_manual_approval,82,11,191,
997,greater palatine artery,GrePalArt,greater palatine artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,root,root,kept_for_review_or_manual_approval,203,71,188,
998,gracile fasciculus,GraFas,gracile fasciculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,GF_998,gracile fasciculus,kept_for_review_or_manual_approval,89,255,172,
1000,hippocampal white matter,HWhiMat,hippocampal white matter,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,HWM_1000,hippocampal white matter,kept_for_review_or_manual_approval,80,255,0,
1001,internal arcuate fibers,IArcFib,internal arcuate fibers,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IAF_1001,internal arcuate fibers,kept_for_review_or_manual_approval,91,23,195,
1003,internal capsule,ICap,internal capsule,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,IC_1003,internal capsule,kept_for_review_or_manual_approval,165,0,255,
1005,inferior cerebellar peduncle (restiform body),ICbPed,inferior cerebellar peduncle (restiform body),rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ICPRB_1005,inferior cerebellar peduncle (restiform body),kept_for_review_or_manual_approval,186,154,233,
1006,inferior cerebellar peduncle decussation,ICbPedDec,inferior cerebellar peduncle decussation,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ICPD_1006,inferior cerebellar peduncle decussation,kept_for_review_or_manual_approval,152,95,237,
1007,internal carotid artery,ICarArt,internal carotid artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ICA_1007,internal carotid artery,kept_for_review_or_manual_approval,242,71,221,
1014,longitudinal fasciculus of the pons,LonFasPon,longitudinal fasciculus of the pons,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,LFOTP_1014,longitudinal fasciculus of the pons,kept_for_review_or_manual_approval,203,89,255,
1016,lateral lemniscus,LLem,lateral lemniscus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,LL_1016,lateral lemniscus,kept_for_review_or_manual_approval,89,223,157,
1017,lateral olfactory tract,LO_1017,lateral olfactory tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,LOT_1017,lateral olfactory tract,kept_for_review_or_manual_approval,184,255,0,Acronym LO duplicated with label_id 416; suffixed with label_id for uniqueness.
1018,lateral orbitofrontal artery,LOrbArt,lateral orbitofrontal artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,LOA_1018,lateral orbitofrontal artery,kept_for_review_or_manual_approval,229,142,217,
1020,motor root of the trigeminal nerve,MoRoo5,motor root of the trigeminal nerve,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MROTTN_1020,motor root of the trigeminal nerve,kept_for_review_or_manual_approval,137,95,199,
1022,middle cerebral artery,MidCerArt,middle cerebral artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MCA_1022,middle cerebral artery,kept_for_review_or_manual_approval,216,107,200,
1023,medial corticohypothalamic tract,MCor,medial corticohypothalamic tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MCT_1023,medial corticohypothalamic tract,kept_for_review_or_manual_approval,92,0,229,
1024,middle cerebellar peduncle,MidCbPed,middle cerebellar peduncle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MCP_1024,middle cerebellar peduncle,kept_for_review_or_manual_approval,0,233,69,
1025,mesencephalic trigeminal tract,Mes5_1025,mesencephalic trigeminal tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MTT_1025,mesencephalic trigeminal tract,kept_for_review_or_manual_approval,186,142,250,Acronym Mes5 duplicated with label_id 521; suffixed with label_id for uniqueness.
1026,medial forebrain bundle,MForBun,medial forebrain bundle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MFB_1026,medial forebrain bundle,kept_for_review_or_manual_approval,146,95,220,
1029,medial lemniscus,MLem,medial lemniscus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ML_1029,medial lemniscus,kept_for_review_or_manual_approval,0,215,242,
1030,medial longitudinal fasciculus,MLonFas,medial longitudinal fasciculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MLF_1030,medial longitudinal fasciculus,kept_for_review_or_manual_approval,0,207,105,
1031,medial lemniscus decussation,MLemDec,medial lemniscus decussation,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MLD_1031,medial lemniscus decussation,kept_for_review_or_manual_approval,0,226,255,
1033,medial orbitofrontal artery,MOrbArt,medial orbitofrontal artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MOA_1033,medial orbitofrontal artery,kept_for_review_or_manual_approval,242,142,226,
1034,mammillary peduncle,MPed,mammillary peduncle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MP_1034,mammillary peduncle,kept_for_review_or_manual_approval,255,174,89,
1035,mammillothalamic tract,Mam,mammillothalamic tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MT_1035,mammillothalamic tract,kept_for_review_or_manual_approval,144,95,216,
1036,mammillotegmental tract,Mam_1036,mammillotegmental tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,MT_1036,mammillotegmental tract,kept_for_review_or_manual_approval,86,0,212,Acronym Mam duplicated with label_id 1035; suffixed with label_id for uniqueness.
1040,nigrostriatal bundle,NigBun,nigrostriatal bundle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NB_1040,nigrostriatal bundle,kept_for_review_or_manual_approval,107,47,195,
1042,olivocochlear bundle,OliBun,olivocochlear bundle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,OB_1042,olivocochlear bundle,kept_for_review_or_manual_approval,111,35,220,
1043,optic chiasm,OptChi,optic chiasm,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,OC_1043,optic chiasm,kept_for_review_or_manual_approval,101,35,195,
1045,optic tract,Opt_1045,optic tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,OT_1045,optic tract,kept_for_review_or_manual_approval,150,83,246,Acronym Opt duplicated with label_id 551; suffixed with label_id for uniqueness.
1049,p1 periaqueductal gray,P1PAGGra,p1 periaqueductal gray,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PPG_1049,p1 periaqueductal gray,kept_for_review_or_manual_approval,60,59,233,
1050,p1 reticular formation,P1RFor,p1 reticular formation,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PRF_1050,p1 reticular formation,kept_for_review_or_manual_approval,80,0,195,
1051,posterior commissure,PCom_1051,posterior commissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PC_1051,posterior commissure,kept_for_review_or_manual_approval,80,35,255,Acronym PCom duplicated with label_id 574; suffixed with label_id for uniqueness.
1052,posterior cerebral artery,PCerArt,posterior cerebral artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PCA_1052,posterior cerebral artery,kept_for_review_or_manual_approval,255,71,225,
1053,preculminate fissure,PreFis,preculminate fissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PF_1053,preculminate fissure,kept_for_review_or_manual_approval,110,23,233,
1054,parafloccular sulcus,ParSul,parafloccular sulcus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PS_1054,parafloccular sulcus,kept_for_review_or_manual_approval,0,201,59,
1055,posterolateral fissure,PosFis,posterolateral fissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PF_1055,posterolateral fissure,kept_for_review_or_manual_approval,173,142,216,
1056,principal mammillary tract,PriM,principal mammillary tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,PMT_1056,principal mammillary tract,kept_for_review_or_manual_approval,96,23,199,
